Suspicious Person,,,,,
Perks Café,,,,,
Date Reported 8/30/2012,,,,,
Incident/Case# 2012‐1006,,,,,
Date Occurred 8/30/2012,,,,,
Time Occurred 3:00 PM‐3:15 PM,,,,,
Summary: Non affiliate being verbally abusive towards employees,,,,,
Disposition: Stay Away Order Issued,,,,,
Assist Other Agency,,,,,
Blacks Beach Gate,,,,,
Date Reported 8/30/2012,,,,,
Incident/Case# 120830049,,,,,
Date Occurred 8/30/2012,,,,,
Time Occurred 4:59 PM,,,,,
Summary: San Diego Police‐Dispute between parties,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
Bates Hall,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824002,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 1:07 AM,,,,,
Summary: Loud party,,,,,
Disposition: Will Cooperate,,,,,
Assist Other Agency,,,,,
Campus Point Dr/Voigt Dr,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 2012‐0992,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 2:31 AM,,,,,
Summary: San Diego Police: Subjects possibly trying to rob cab driver,,,,,
Disposition: Closed By Adult Arrest,,,,,
Non Injury Accident,,,,,
Argo Hall,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824043,,,,,
Date Occurred 8/21/2012,,,,,
Time Occurred Unknown,,,,,
"Summary: Building damages on side across from clicks, reporting party will call back with suspects",,,,,
information,,,,,
Disposition: Information Only,,,,,
Citizen Flagdown,,,,,
Lot 705,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824032,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 11:13 AM,,,,,
Summary: Directions needed,,,,,
Disposition: Checks OK,,,,,
Silent Alarm,,,,,
Parking Office,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824034,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 11:24 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Suspicious Person,,,,,
CAL IT2,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 2012‐0993,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 12:42 PM,,,,,
Summary: Subject feeling suicidal and requested to be transported to hospital,,,,,
Disposition Transported To County Mental Health,,,,,
Welfare Check,,,,,
Genesee/I‐5 Freeway,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824041,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 1:02 PM,,,,,
Summary: Male walking into traffic,,,,,
Disposition: Checks OK,,,,,
Burglary Alarm,,,,,
Student Center A,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824043,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 3:01 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Welfare Check,,,,,
Rita Atkinson Residences,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824044,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 4:14 PM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Citizen Flagdown,,,,,
SIO Pier,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824049,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 5:08 PM,,,,,
Summary: Directions needed,,,,,
Disposition: Information Only,,,,,
Illegal Vendor/Solicitor,,,,,
1 Miramar Bldg 2,,,,,
Date Reported 8/24/2012,,,,,
Incident/Case# 120824053,,,,,
Date Occurred 8/24/2012,,,,,
Time Occurred 6:44 PM,,,,,
Summary:,,,,,
Disposition: Gone On Arrival,,,,,
Information,,,,,
Lot 704,,,,,
Date Reported,8/24/2012,,,,
Incident/Case#,120824057,,,,
Date Occurred,8/24/2012,,,,
Time Occurred,10:15 PM,,,,
Summary:,Party busses loading up,,,,
Disposition:,Information Only,,,,
Suspicious Person,,,,,
Lot 502,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805004,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:16 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Gas/Water/Sewer Leak,,,,,
Campus Services Complex Bldg G,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805006,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:19 AM,,,,,
Summary: Water coming out of ground near side of building,,,,,
Disposition: Information Only,,,,,
Noise Disturbance,,,,,
Central Mesa Apartments,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805007,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:30 AM,,,,,
Summary: Loud talking,,,,,
Disposition: Will Cooperate,,,,,
Alcohol Contact,,,,,
Matthews Apartments,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805008,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:31 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Price Center ATMS,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805009,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:44 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Noise Disturbance,,,,,
1 Miramar Bldg 3,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805014,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 3:33 AM,,,,,
Summary: Loud music and talking,,,,,
Disposition Will Cooperate,,,,,
Information,,,,,
South Mesa Apartments,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805015,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 4:43 AM,,,,,
"Summary: Resident fell, medics and fire responded",,,,,
Disposition: Medical Attention Refused,,,,,
Welfare Check,,,,,
La Jolla Village Dr/Villa La Jolla Dr,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805017,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 8:00 AM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Suspicious Person,,,,,
Warren Student Activity Center,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805021,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 1:42 PM,,,,,
Summary:,,,,,
Disposition: Unable To Locate,,,,,
Petty Theft,,,,,
Main Gym,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 2012‐0935,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 2:20 PM,,,,,
Summary: Loss: $404.00,,,,,
Disposition: Report Taken,,,,,
Disturbance,,,,,
Torrey Pines Center North,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805023,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 3:14 PM,,,,,
Summary: Argument between motorists,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Jacaranda,,,,,
Date Reported 8/5/2012,,,,,
Incident/Case# 120805038,,,,,
Date Occurred 8/5/2012,,,,,
Time Occurred 11:18 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Hazard Situation,,,,,
Brennan Hall,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811001,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 12:01 AM,,,,,
Summary: Unknown person flashing laser pointers at passing motorist and pedestrians,,,,,
Disposition: Unable To Locate,,,,,
Disturbance,,,,,
1 Miramar Bldg 3,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811004,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 1:10 AM,,,,,
Summary: Loud party,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Geisel Library,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811010,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 3:44 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Burglary Alarm,,,,,
Leichtag Biomedical Bldg,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811015,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 6:35 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Medical Aid,,,,,
La Jolla Del Sol,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811021,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 9:21 AM,,,,,
Summary: Adult male possibly bit tongue,,,,,
Disposition: Medics Responded,,,,,
Medical Aid,,,,,
1 Miramar Bldg 2,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811023,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 10:03 AM,,,,,
Summary: Adult female feeling faint,,,,,
Disposition Transported To Hospital,,,,,
Medical Aid,,,,,
Earth Hall North,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811026,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 10:59 AM,,,,,
Summary: Young female having seizure,,,,,
Disposition: Transported To Hospital,,,,,
Medical Aid,,,,,
Earth Hall North,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811027,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 11:15 AM,,,,,
Summary: Subject fell and struck head and nose,,,,,
Disposition: Transported To Hospital,,,,,
Suspicious Person,,,,,
Argo Hall,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811035,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 3:47 AM,,,,,
Summary:,,,,,
Disposition: Gone On Arrival,,,,,
Ticket Sign Off,,,,,
UCSD Police Department,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811036,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 4:00 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Hit & Run,,,,,
Lot 504,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 2012‐0946,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 12:00 PM‐4:20 PM,,,,,
Summary:,,,,,
Disposition: Report Taken,,,,,
Illegal Parking,,,,,
Lot 306,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811039,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 5:30 PM,,,,,
Summary:,,,,,
Disposition: Will Cooperate,,,,,
Burglary Alarm,,,,,
IRPS Library,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811040,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 5:34 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Assist Other Agency,,,,,
Blacks Beach Gate,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811045,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 7:57 PM,,,,,
Summary: County Animal Services needs access to beach for injured pelican,,,,,
Disposition: Information Only,,,,,
Suspicious Person,,,,,
Rita Atkinson Residences,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811046,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 8:13 PM,,,,,
Summary:,,,,,
Disposition: Gone On Arrival,,,,,
Incomplete Wireless 911 Call,,,,,
Engineer Ln,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811048,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 8:23 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Traffic Stop,,,,,
I‐5/Genesee Ave,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 2012‐0947,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 9:20 PM,,,,,
Summary: Reckless driving,,,,,
Disposition: Driver Cited/Vehicle Impounded,,,,,
Information,,,,,
Lot 705,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811052,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 9:42 PM,,,,,
Summary: Party bus pick up,,,,,
Disposition: Information Only,,,,,
Illegal Parking,,,,,
Coast Apartments,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811053,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 9:53 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Bicyclist Stop,,,,,
Genesee Ave,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 2012‐0948,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 9:57 PM,,,,,
Summary:,,,,,
Disposition: Closed By Adult Arrest,,,,,
Disturbance,,,,,
Central Mesa Apartments,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811060,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 10:36 PM,,,,,
Summary: Male yelling outside building,,,,,
Disposition: Quiet On Arrival,,,,,
Citizen Contact,,,,,
Revelle Commons,,,,,
Date Reported 8/11/2012,,,,,
Incident/Case# 120811064,,,,,
Date Occurred 8/11/2012,,,,,
Time Occurred 11:50 PM,,,,,
Summary: Reporting party's son is attending camp and hasn't heard from him in a couple of days,,,,,
Disposition: Student Contacted Parents,,,,,
Burglary Alarm,,,,,
Mandeville Art Gallery,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808003,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 4:42 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Suspicious Vehicle,,,,,
School of Medicine,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808004,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 5:09 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Burglary Alarm,,,,,
UCTR 108A,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808013,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 7:53 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Unknown Injury Accident,,,,,
Villa La Jolla Dr/La Jolla Village Dr,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808020,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 8:35 AM,,,,,
Summary: Vehicle in middle of intersection blocking traffic,,,,,
Disposition: San Diego PD And Medics Responded,,,,,
Tow Request,,,,,
Lot 401,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808021,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 8:45 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Citizen Contact,,,,,
Campus Services Complex Bldg D,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808027,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 11:19 AM,,,,,
Summary: Reporting party has questions about a suspicious person,,,,,
Disposition Information Only,,,,,
Lost Property,,,,,
Humanities and Social Sciences,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808028,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 11:22 AM,,,,,
Summary: Request for pick up of lost and found,,,,,
Disposition: Information Only,,,,,
Demonstration,,,,,
Housing and Dining,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808029,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 11:34 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Found Juvenile,,,,,
Gilman Parking Structure,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808031,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 1:13 PM,,,,,
Summary:,,,,,
Disposition: Child Reunited With Mother,,,,,
Citizen Flagdown,,,,,
Lot 303,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808032,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 3:03 PM,,,,,
Summary: Tow truck request,,,,,
Disposition: Information Only,,,,,
Hit & Run‐No Injuries,,,,,
Lot 208,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 2012‐0940,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 11:00 AM‐3:00 PM,,,,,
Summary:,,,,,
Disposition: Report Taken,,,,,
Hit & Run‐No Injuries,,,,,
Hopkins Parking Structure,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 2012‐0941,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 6:30 AM‐3:15 PM,,,,,
Summary:,,,,,
Disposition: Report Taken,,,,,
Citizen Contact,,,,,
UCSD Police Department,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808037,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 4:15 PM,,,,,
Summary: Questions regarding arrest policies,,,,,
Disposition: Information only,,,,,
Lost Property,,,,,
Marshall Provost,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808041,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 5:44 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Ticket Sign Off,,,,,
La Jolla Village Square,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808043,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 7:32 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
Stein Clinical Research Bldg,,,,,
Date Reported 8/8/2012,,,,,
Incident/Case# 120808047,,,,,
Date Occurred 8/8/2012,,,,,
Time Occurred 10:19 PM,,,,,
Summary: Verbal argument,,,,,
Disposition: Field Interview,,,,,
Quiet Hours Contact,,,,,
Village East 4,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829002,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 12:32 AM,,,,,
Summary:,,,,,
Disposition: Will Cooperate,,,,,
Suspicious Vehicle,,,,,
1 Miramar Parking Structure,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829006,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 2:38 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Incomplete Phone Call/911 Hang‐up,,,,,
La Jolla Institute for Allergy,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829010,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 6:47 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Citizen Flagdown,,,,,
Voigt Dip,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829020,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 8:45 AM,,,,,
Summary: Directions needed,,,,,
Disposition: Information Only,,,,,
Medical Aid,,,,,
Preuss School,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829026,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 9:16 AM,,,,,
Summary: Juvenile male having a seizure,,,,,
Disposition: Transported To Rady Children's Hospital,,,,,
Citizen Flagdown,,,,,
I‐5/La Jolla Village Dr,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829030,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 11:06 AM,,,,,
Summary:,,,,,
Disposition Information Only,,,,,
Welfare Check,,,,,
Price Center,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829036,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 1:32 PM,,,,,
Summary: Sleeper,,,,,
Disposition: Gone On Arrival,,,,,
Illegal Parking,,,,,
Lot 102,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829041,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 3:22 PM,,,,,
Summary: Trailer blocking facilities management from landscaping work,,,,,
Disposition: Information Only,,,,,
Ticket Sign Off,,,,,
UCSD Police Department,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829042,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 4:12 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
1 Miramar Bldg 2,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829042,,,,,
Date Occurred 9:17 PM,,,,,
Time Occurred 8/29/2012,,,,,
Summary: Loud party,,,,,
Disposition: Unable To Locate,,,,,
Suspicious Person,,,,,
Stephen Birch Aquarium,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829047,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 9:54 PM,,,,,
"Summary: Per SIO Security, subject just needed directions",,,,,
Disposition: Checks OK,,,,,
Suspicious Person,,,,,
Lot 008,,,,,
Date Reported 8/29/2012,,,,,
Incident/Case# 120829050,,,,,
Date Occurred 8/29/2012,,,,,
Time Occurred 10:47 PM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Assist Other Agency,,,,,
Latin America Hall,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 120803004,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 1:16 AM,,,,,
Summary: Reporting party unable to locate roommate,,,,,
Disposition: Roommate Located,,,,,
Assist Other Agency,,,,,
UCSD Police Department,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 2012‐0932,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 5:25 AM,,,,,
"Summary: Per San Diego Police‐Out with drunk in public subject, claims to be looking for UCSD affiliate",,,,,
Disposition: Report Taken,,,,,
Burglary Alarm,,,,,
McGill Hall,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 120803027,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 12:04 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Disturbance Psych Subject,,,,,
Price Center,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 120803028,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 12:25 PM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Citizen Contact,,,,,
RIMAC‐Annex Peet's Coffee,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 120803032,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 1:30 PM,,,,,
Summary: Suspicious person,,,,,
Disposition: Checks OK,,,,,
Incomplete Wireless 911 Call,,,,,
Center For Molecular Medicine,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 120803033,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 2:04 PM,,,,,
Summary:,,,,,
Disposition Checks OK,,,,,
Suspicious Person,,,,,
Regents Rd,,,,,
Date Reported 8/3/2012,,,,,
Incident/Case# 2012‐0933,,,,,
Date Occurred 8/3/2012,,,,,
Time Occurred 2:57 PM,,,,,
"Summary: Subject has outside agency misdemeanor warrant, turned over to San Diego Police",,,,,
Disposition: Report Taken,,,,,
Hit & Run,,,,,
Biology Bldg‐Loading Dock,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 2012‐0983,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 9:00 AM,,,,,
Summary: Collision‐private vehicle vs. UC vehicle,,,,,
Disposition: Report Taken,,,,,
Incomplete Wireless 911 Call,,,,,
Pepper Canyon Hall,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822017,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 9:42 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Vandalism to Vehicle,,,,,
South Mesa Apartments,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 2012‐0984,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 2:30 AM‐10:40 PM,,,,,
Summary: Damage: $300.00,,,,,
Disposition: Report Taken,,,,,
Information,,,,,
Center Hall,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822024,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 11:56 AM,,,,,
Summary: Welfare check request on suspicious person,,,,,
Disposition: Information Only,,,,,
Illegal Camping,,,,,
Gilman Information Booth,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822025,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 12:06 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Suspicious Vehicle,,,,,
Gilman Dr/Osler Ln,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822026,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 12:24 PM,,,,,
Summary:,,,,,
Disposition Information Only,,,,,
Suspicious Person,,,,,
Geisel Library,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822027,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 12:38 PM,,,,,
Summary: Non affiliate causing a disturbance,,,,,
Disposition: Stay Away Order Issued,,,,,
Medical Aid,,,,,
Preuss School,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822028,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 1:08 PM,,,,,
Summary: Young female having a seizure,,,,,
Disposition: Transported To Hospital,,,,,
Incomplete Wireless 911 Call,,,,,
Tioga Hall,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822029,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 1:14 PM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Assist Other Agency,,,,,
Gilman Information Booth,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822030,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 1:22 PM,,,,,
Summary: Facilities Management‐Requesting police officer stand by while they clean up a camp,,,,,
Disposition: Information Only,,,,,
Skateboard Stop,,,,,
Library Walk,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822031,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 1:30 PM,,,,,
Summary:,,,,,
Disposition: Cited,,,,,
Non Injury Accident,,,,,
UCSD Medical Center Hillcrest,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 2012‐0986,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 3:00 PM,,,,,
Summary: Collision‐UC shuttle bus vs. other UC vehicle,,,,,
Disposition: Report Taken,,,,,
Information,,,,,
Lot 510,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822047,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 7:17 PM,,,,,
Summary: Suspicious person,,,,,
Disposition: Information Only,,,,,
Vandalism to Vehicle,,,,,
Lot 603,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 2012‐0987,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 5:00 PM‐7:00 PM,,,,,
Summary: Damage: $350.00,,,,,
Disposition: Report Taken,,,,,
Alcohol Contact,,,,,
The Village West Bldg 2,,,,,
Date Reported 8/22/2012,,,,,
Incident/Case# 120822054,,,,,
Date Occurred 8/22/2012,,,,,
Time Occurred 10:27 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Noise Disturbance,,,,,
1 Miramar Bldg 1,,,,,
Date Reported 8/4/2012,,,,,
Incident/Case# 120804002,,,,,
Date Occurred 8/4/2012,,,,,
Time Occurred 12:28 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Possession Of Marijuana,,,,,
Lot 208,,,,,
Date Reported 8/4/2012,,,,,
Incident/Case# 2012‐0934,,,,,
Date Occurred 8/4/2012,,,,,
Time Occurred 1:00 AM,,,,,
Summary:,,,,,
"Disposition: Closed By Citation, Adult",,,,,
Alcohol Contact,,,,,
ERC Laundry,,,,,
Date Reported 8/4/2012,,,,,
Incident/Case# 120804005,,,,,
Date Occurred 8/4/2012,,,,,
Time Occurred 1:42 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
Douglas Hall,,,,,
Date Reported 8/4/2012,,,,,
Incident/Case# 120804006,,,,,
Date Occurred 8/4/2012,,,,,
Time Occurred 2:14 AM,,,,,
Summary: Loud party,,,,,
Disposition: Information Only,,,,,
Person Down,,,,,
Applied Physics And Mathematics,,,,,
Date Reported 8/4/2012,,,,,
Incident/Case# 120804007,,,,,
Date Occurred 8/4/2012,,,,,
Time Occurred 2:25 AM,,,,,
Summary: Possible intoxicated subject passed out behind building,,,,,
Disposition: Field Interview,,,,,
Suspicious Vehicle,,,,,
Lot 502,,,,,
