,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
2881,Ticket Sign Off,UCSD Police Department,8/9/2016,1608090041,8/9/2016,4:50 PM,,Service Provided
2882,Minor Injury Collision,8901 La Jolla Shores Dr,8/9/2016,1608090044,8/9/2016,6:13 PM,,Referred To Other Agency
2883,Signal Light Malfunction,Voigt/Ximed,8/9/2016,1608090045,8/9/2016,6:13 PM,,Referred To Other Agency
2884,Disturbance,Media Center Communications,8/9/2016,1608090046,8/9/2016,7:03 PM,Group of males possibly trick skating,Verbal Warning Issued
2885,Citizen Contact,Pangea Parking Structure,8/9/2016,1608090048,8/9/2016,7:53 PM,Reporting party waiting for tow truck,Service Provided
2886,Security Alarm,Price Center,8/9/2016,1608090049,8/9/2016,8:33 PM,,False Alarm
2887,Information,North Mesa Apartments,8/9/2016,1608090054,8/9/2016,11:19 PM,Power outage for all of Mesa Community,Referred To Other UCSD Department
2888,Information,The Village West Building 5,8/10/2016,1608100001,8/10/2016,12:40 AM,"Per CSO, loud alarm coming from inside a room",Referred to Other UCSD Department
2889,Lost Property,The Village East 1,8/10/2016,1608100003,8/10/2016,3:46 AM,"Wallet turned into conference desk, requesting to be picked up and turned in to lost and found",Information Only
2890,Special Detail,Admissions Office,8/10/2016,1608100027,8/10/2016,8:53 AM,Possible appearance of student,Information Only
2891,Medical Aid,Leichtag Biomedical Bldg,8/10/2016,1608100027,8/10/2016,9:12 AM,"Female with swollen right wrist after recent surgery, conscious and breathing",Service Provided
2892,Welfare Check,Uctr 202,8/10/2016,1608100034,8/10/2016,1:07 PM,Female in main lobby not responding to questions,Checks Ok
2893,Animal Call,Lot 017,8/10/2016,1608100035,8/10/2016,1:13 PM,"Dog in distress inside vehicle, windows down but no water",Field Interview
2894,Tow Request,Lot 113,8/10/2016,1608100038,8/10/2016,3:15 PM,,Report Taken
2895,Unknown Injury Accident,Gilman Drive,8/10/2016,1608100039,8/10/2016,3:20 PM,Car flipped over and it is unknown if someone is trapped inside,Referred To Other Agency
2896,Illegal Parking,Club Med,8/10/2016,1608100040,8/10/2016,3:29 PM,Motorcycle blocking car,Unable to Locate
2897,Citizen Contact,Muir Ln/ Lot 206,8/10/2016,1608100041,8/10/2016,4:06 PM,Golf cart broke down and blocking traffic,Cancelled
2898,Information,Canyon Vista,8/10/2016,1608100045,8/10/2016,7:01 PM,,Information Only
2899,Welfare Check,East Marshall Apartments,8/10/2016,1608100046,8/10/2016,7:34 PM,Reporting Party last spoke to son two days ago and has not heard from him since,Checks Ok
2900,Missing Person,South Mesa Apartments,8/10/2016,1608100048,8/10/2016,8:13 PM,Reporting Party last heard from boyfriend at 4:30 PM on Facebook when he sent her a message saying he was on his way to pick her up from work. Subject never arrived. Reporting Party advised subject was upset with her.,Cancelled
2901,Citizen Contact,The Village East 5,8/10/2016,1608100050,8/10/2016,9:12 PM,Report of a smoker,Gone on Arrival
2902,Grand Theft,Tamarack Apartments,8/10/2016,1608100052,8/10/2016,9:34 PM,"Wallet, keys and phone stolen, Loss: $1,806.00",Report Taken
2903,Noise Disturbance,Black Hall,8/31/2016,1608310001,8/31/2016,12:17 AM,Loud television,Referred To Student Conduct
2904,Illegal Parking,Lot 504,8/31/2016,1608310002,8/31/2016,3:39 AM,,Cited
2905,Security Alarm,Isaacs Hall,8/31/2016,1608310003,8/31/2016,4:25 AM,,False Alarm
2906,Non‐Injury Collision,Eastgate Mall/Genesee Ave,8/31/2016,2016‐1151,8/31/2016,8:13 AM,UC vehicle rear ended by privately owned vehicle,Report Taken
2907,Bicyclist Stop,Myers Dr/ Gilman Dr,8/31/2016,1608310025,8/31/2016,9:02 AM,,Verbal Warning Issued
2908,Suspicious Person,Structural and Material Engineer,8/31/2016,1608310027,8/31/2016,9:56 AM,,Field Interview
2909,Fire Alarm,Great Hall,8/31/2016,1608310028,8/31/2016,9:57 AM,Contractor testing alarms,False Alarm
2910,Suspicious Person,Gilman Dr/Myers Dr,8/31/2016,1608310036,8/31/2016,10:57 AM,,Unable to Locate
2911,Non‐Injury Hit & Run,Villa La Jolla Dr/VA Hospital,8/31/2016,2016‐1152,8/31/2016,11:56 AM,,Report Taken
2912,Welfare Check,Expedition Way/Downwind Way,8/31/2016,1608310038,8/31/2016,1:17 PM,Juvenile walking away from Birch by himself,Unable to Locate
2913,Bicyclist Stop,Scripps,8/31/2016,1608310040,8/31/2016,2:01 PM,,Verbal Warning Issued
2914,Medical Aid,Shiley Eye Center,8/31/2016,1608310043,8/31/2016,2:04 PM,"Male, breathing and conscious, semi‐unresponsive",Transported To Hospital
2915,Citizen Contact,Campus Services Complex Bldg B,8/31/2016,2016‐1153,8/31/2016,3:00 PM,Meeting with adult male to discuss numerous contacts with police department personnel,Report Taken
2916,Disturbance‐ Psych Subject,North Torrey Pines Rd/ La Jolla Shores Dr,8/31/2016,1608310046,8/31/2016,4:45 PM,Female yelling at people and throwing construction signs at vehicles passing by,Gone on Arrival
2917,Suspicious Person,La Jolla Playhouse,8/31/2016,1608310052,8/31/2016,8:06 PM,,Checks Ok
2918,Suspicious Vehicle,Glider Port,8/31/2016,1608310057,8/31/2016,9:30 PM,,Field Interview
2919,Suspicious Vehicle,Lot 359,8/31/2016,1608310060,8/31/2016,10:02 PM,,Field Interview
2920,Suspicious Vehicle,Lot 303,8/31/2016,1608310062,8/31/2016,10:12 PM,,Field Interview
2921,Security Alarm,UCTR,8/31/2016,1608310067,8/31/2016,10:39 PM,,False Alarm
2922,Security Alarm,Geisel Library,8/4/2016,1608040004,8/4/2016,3:52 AM,,False Alarm
2923,Security Alarm,Urey Hall Annex,8/4/2016,1608040012,8/4/2016,6:33 AM,,Cancelled
2924,Lost Property,Shiley Eye Center,8/4/2016,1608040015,8/1/2016,Unknown,"Female patient lost watch during doctors appointment, remembers removing watch when asked to undress for medical exam, but was unable to locate watch when her appointment ended",Information Only
2925,Suicide Attempt,La Jolla Professional Center,8/4/2016,1608040030,8/4/2016,11:32 AM,Patient threatening suicide,Referred To Other Agency
2926,Non Injury Collision,"3090 Polk Avenue, San Diego, CA",8/4/2016,2016‐1074,8/3/2016,11:28 AM,UC vehicle backed up into vehicle parked in adjacent parking stall,Report Taken
2927,Non Injury Collision,La Jolla Village Dr,8/4/2016,1608040036,8/4/2016,1:49 PM,Involved parties exchanged information,Service Provided
2928,Indecent Exposure,UC 303,8/4/2016,1608040037,8/4/2016,2:17 PM,"Second hand report of male in bushed next to building, masturbating",Gone On Arrival
2929,Suspicious Person,Rebecca & John Moores Cancer Center,8/4/2016,1608040038,8/4/2016,2:35 PM,,Unable To Locate
2930,Disturbance,Thornton Parking Structure,8/4/2016,1608040044,8/4/2016,5:28 PM,Security standing by with subject involved in non‐injury collision,Service Provided
2931,Ticket Sign Off,UCSD Police Department,8/4/2016,1608040046,8/4/2016,6:05 PM,,Service Provided
2932,Hit & Run ‐ No Injuries,Lot 208,8/4/2016,2016‐1075,8/4/2016,5:00 PM‐6:00 PM,,Report Taken
2933,Vandalism,Main Gym,8/4/2016,2016‐1076,8/4/2016,Unknown,"Unknown person(s) broke a glass window pane on door, damage $400.00",Report Taken
2934,Fire Alarm,Urey Hall,8/4/2016,1608040052,8/4/2016,10:26 PM,,False Alarm
2935,Alcohol Contact,Marshall Apartments West,8/4/2016,1608040054,8/4/2016,11:25 PM,,Referred To Student Conduct
2936,Quiet Hours Contact,Revelle Commons,8/4/2016,1608040056,8/4/2016,11:32 PM,,Will Cooperate
2937,Security Alarm,Thornton Hospital,8/25/2016,1608250002,8/25/2016,1:02 AM,,Referred to Other UCSD Department
2938,Information,The Village West Bldg 3,8/25/2016,1608250003,8/25/2016,1:03 AM,Maintenance issue with front door,Referred to Other UCSD Department
2939,Security Alarm,Preuss School,8/25/2016,1608250005,8/25/2016,2:49 AM,,False Alarm
2940,Drunk Driving,Gilman Dr/Olsen Dr,8/25/2016,1608250007,8/25/2016,4:16 AM,"Motorist appeared intoxicated, and passenger appeared to be vomiting",Gone On Arrival
2941,Information,Mandeville Center,8/25/2016,1608250011,8/25/2016,6:17 AM,"Maintenance found wood shop unlocked, nothings looks tampered with",Information Only
2942,Non‐Injury Collision,Campus Services Complex Bldg G,8/25/2016,2016‐1137,8/25/2016,6:37 AM,Sweeper vs parked truck; both UCSD vehicles,Report Taken
2943,Illegal Parking,P‐017,8/25/2016,1608250030,8/25/2016,11:36 AM,,Information Only
2944,Security Alarm,UCTR,8/25/2016,1608250037,8/25/2016,12:57 PM,,False Alarm
2945,Illegal Parking,Gilman Dr,8/25/2016,1608250038,8/25/2016,1:02 PM,,Information Only
2946,Shoplifting,Bookstore,8/25/2016,1608250045,8/25/2016,4:25 PM,"Juvenile in custody, will handle internally",Released To Parent
2947,Security Alarm,Bookstore,8/25/2016,1608250047,8/25/2016,6:25 PM,,False Alarm
2948,Collision With Injury,Voigt Dip,8/25/2016,2016‐1139,8/25/2016,8:04 PM,"Solo bicyclist accident, minor injuries",Report Taken
2949,Information,Canyon Vista,8/25/2016,1608250050,8/25/2016,8:33 PM,"Per housing maintenance, hot water will be off between 9:00 PM‐1:00 AM for all residential areas, residents given prior notice",Information Only
2950,Vehicle Burglary,Pangea Parking Structure,8/25/2016,2016‐1187,8/25/2016,8:51 PM,"Unknown suspect(s) broke into victim's locked vehicle and scattered items around, nothing stolen",Report Taken
2951,Illegal Parking,Leichtag Biomedical Bldg,8/25/2016,1608250055,8/25/2016,9:59 PM,,Cited
2952,Citizen Contact,Revelle Basketball Courts,8/25/2016,1608250057,8/25/2016,11:00 PM,Group of subjects playing basketball after hours,Will Cooperate
2953,Information,Lot 208,8/25/2016,1608250058,8/25/2016,11:26 PM,Suspicious vehicle,Information Only
2954,Petty Theft ‐ Bicycle,North Of Peet's Coffee Shop,8/26/2016,2016‐1141,8/25/2016,11:00 AM‐6:20 PM,Loss $590.00,Online Report
2955,Suspicious Vehicle,Gilman Parking Structure,4/3/2016,1604030001,4/3/2016,12:12 AM,,Checks OK
2956,Marijuana Contact,Marshall Field,4/3/2016,1604030004,4/3/2016,12:52 AM,Two females smoking by bushes,Information Only
2957,Excessive Alcohol/Drug,Warren Shuttle Stop,4/3/2016,2016‐0434,4/3/2016,1:14 AM,"Report of unconscious female, subject under influence of drug and alcohol",Transported To Hospital
2958,Excessive Alcohol,The Village East Building 1,4/3/2016,2016‐0433,4/3/2016,12:17 AM,Report of intoxicated male going in and out of consciousness,Transported To Hospital
2959,Noise Disturbance,Regents Rd,4/3/2016,1604030009,4/3/2016,2:01 AM,,Unable To Locate
2960,Fire Alarm,Engineering Building Unit 2,4/3/2016,1604030018,4/3/2016,9:53 AM,,False Alarm
2961,Security Alarm,Biomedical Sciences Building,4/3/2016,1604030020,4/3/2016,10:22 AM,,False Alarm
2962,Ticket Sign Off,UCSD Police Department,4/3/2016,1604030023,4/3/2016,11:38 AM,,Service Provided
2963,Vandalism To Vehicle,Lot 357,4/3/2016,2016‐0435,4/1/2016‐4/3/2016,3:00 PM‐12:30 PM,"Unknown suspect(s) damaged two parked vehicles, damage $1,300.00",Report Taken
2964,Illegal Parking,Voigt Dip,4/3/2016,1604030026,4/3/2016,1:39 PM,,Cited
2965,Citizen Flagdown,Voigt Dr/Matthews Ln,4/3/2016,1604030027,4/3/2016,1:41 PM,Vehicle escort,Service Provided
2966,Information,SIO Pier,4/3/2016,1604030029,4/3/2016,2:16 PM,"Per CSO, motorist passed by and raised bottle, unknown what kind of substance was in bottle",Information Only
2967,Missing Person,"Rosarito, Mexico ‐ Papas & Beer",4/3/2016,2016‐0436,4/2/2016‐4/3/2016,11:00 PM‐1:00 AM,"Report of female gone missing in Rosarito, Mexico",Missing Person Found
2968,Illegal Parking,1 Miramar Parking Structure,4/3/2016,2016‐0437,4/3/2016,4:59 PM,Vehicle with expired registration,Vehicle Impounded
2969,Vandalism,Warren Literature,4/3/2016,2016‐0438,4/1/2016‐4/3/2016,6:00 PM‐7:51 PM,"Unknown suspect(s) smashed in window, damage $1000.00",Report Taken
2970,Illegal Parking,Lot 309,4/3/2016,1604030036,4/3/2016,8:11 PM,,Cited
2971,Fire Alarm,Asia Hall,4/3/2016,1604030037,4/3/2016,8:17 PM,"Smoke from cast iron skillet, no fire",Checks OK
2972,Illegal Parking,Voigt Dip,4/3/2016,1604030039,4/3/2016,8:47 PM,,Cited
2973,Information,Lot 705,4/3/2016,1604030041,4/3/2016,9:39 PM,Party buses dropping off at location,Information Only
2974,Bicyclist Stop,Voigt Dr/Lot 510,4/3/2016,1604030044,4/3/2016,10:55 PM,,Written Warning Issued
2975,Illegal Parking,1 Miramar Parking Structure,4/3/2016,1604030045,4/3/2016,11:22 PM,,Cited
2976,Illegal Parking,1 Miramar Building 2,4/3/2016,1604030047,4/3/2016,11:36 PM,,Cited
2977,Citizen Contact,Lot 502,4/17/2016,1604170001,4/17/2016,12:10 AM,Smoking contact,Referred To Student Conduct
2978,Welfare Check,The Village Place & Market,4/17/2016,2016‐0509,4/17/2016,12:31 AM,"Excessive alcohol, report of two students passed out inside Uber vehicle, female student checked out by paramedics and released to roommate, male student transported to hospital",Report Taken
2979,Suspicious Person,Warren Mall,4/17/2016,1604170005,4/17/2016,2:01 AM,,Unable To Locate
2980,Fire Alarm,Engineering Building Unit 2,4/17/2016,1604170007,4/17/2016,2:03 AM,,False Alarm
2981,Information,UCSD Police Department,4/17/2016,1604170010,4/17/2016,2:52 AM,"Harbor PD found UCSD student's visa debit card, requesting message be sent to owner",Information Only
2982,Illegal Parking,1 Miramar Building 2,4/17/2016,1604170012,4/17/2016,3:06 AM,,Cited
2983,Lost Property,Geisel Library,4/17/2016,1604170021,4/17/2016,11:27 AM,Lost wallet,Information Only
2984,Information,Tamarack Apartments,4/17/2016,1604170024,4/17/2016,2:31 PM,"Per Housing Assistant, resident reporting swarm of bees inside their bedroom",Referred To Other UCSD Department
2985,Disturbance,La Jolla Playhouse,4/17/2016,1604170026,4/17/2016,3:50 PM,"Per CSO, adult female causing disruption, possibly intoxicated or psych subject",Field Interview
2986,Fire Alarm,Argo Hall,4/17/2016,1604170029,4/17/2016,6:43 PM,,False Alarm
2987,Medical Aid,Price Center,4/17/2016,1604170031,4/17/2016,7:36 PM,Young adult female fell and hurt herself at dance,Transported To Hospital
2988,Battery,Main Gym,4/17/2016,2016‐0510,4/17/2016,8:23 PM,"Basketball game between two male subjects turned aggressive, one subject punched the other causing a minor injury",Report Taken
2989,Drunk In Public,Villa La Jolla Dr/La Jolla Village Dr,4/17/2016,1604170036,4/17/2016,9:03 PM,Report of intoxicated male in middle of Villa La Jolla near Rock Bottom Restaurant,Unable To Locate
2990,Welfare Check,Voigt Bridge,4/17/2016,1604170039,4/17/2016,11:37 PM,Adult male looking over bridge,Field Interview
2991,Grant Theft,Center Hall,4/17/2016,2016‐0513,4/17/2016,3:20 PM‐4:20 PM,"Stolen laptop, loss $1,200.00",Unfounded
2992,Disturbance ‐ Psych Subject,"Capricorn Way, San Diego, CA",4/22/2016,2016‐0533,4/22/2016,4:00 AM,San Diego Police requested assistance with UCSD student who threatened to kill himself,Transported To Hospital
2993,Citizen Contact,Marshall Apartments West,4/22/2016,1604220006,4/22/2016,1:23 AM,Smoking contact,Information Only
2994,Non Injury Collision,Eucalyptus Grove Ln/Gilman Dr,4/22/2016,2016‐0532,4/22/2016,1:35 AM,"Vehicle struck median and stop sign, no injuries",Report Taken
2995,Suspicious Person,Price Center,4/22/2016,1604220010,4/22/2016,2:00 AM,,Service Provided
2996,Suspicious Person,Lot 510,4/22/2016,1604220011,4/22/2016,2:08 AM,,Field Interview
2997,Security Alarm,Office Of Research Affairs,4/22/2016,1604220017,4/22/2016,5:48 AM,,False Alarm
2998,Information,Mesa Day Care,4/22/2016,2016-0535,4/22/2016,9:44 AM,Regarding family member causing disturbance,Report Taken
2999,Citizen Contact,Mesa Day Care,4/22/2016,1604220037,4/22/2016,10:09 AM,Smoking contact,Verbal Warning
3000,Hazard Situation,York Hall,4/22/2016,1604220044,4/22/2016,1:58 PM,Report of male on exterior of 4th floor,checks OK
3001,Information,Lot 405,4/22/2016,1604220045,4/22/2016,2:22 PM,Reporting party witnessed vehicle hit parked vehicle,Information only
3002,Traffic Stop,Voigt Dr/Lot 702,4/22/2016,2016-0536,4/22/2016,2:24 PM,,Closed By Adult Arrest
3003,Collision With Injury,Expedition Way/North Torrey Pines Rd,4/22/2016,2016‐0537,4/22/2016,3:29 PM,"private vehicle vs. private vehicle, one passenger complained of back pain and opted to seek own medical treatment",Report Taken
3004,Information,Pacific Hall,4/22/2016,1064220049,4/22/2016,4:00 PM,Found cell phone,Information Only
3005,Lost Property,UCSD Police Department,4/22/2016,1604220050,4/22/2016,4:21 PM,Wallet left inside bathroom,Service Provided
3006,Petty Theft,Lot 751,4/22/2016,2016‐0538,4/22/2016,7:30 AM‐8:53 AM,"Unknown suspect entered victim's unlocked vehicle and took property, loss $200.00",Report Taken
3007,Security Alarm,Torrey Pines Center North,4/22/2016,1604220053,4/22/2016,6:41 PM,,Cancelled
3008,Security Alarm,RIMAC,4/22/2016,1604220062,4/22/2016,9:34 PM,,False Alarm
3009,Bicyclist Stop,Voigt Dip,4/22/2016,1604220064,4/22/2016,9:52 PM,,Verbal Warning Issued
3010,Lost Property,Muir Quad,4/22/2016,2016‐0540,4/22/2016,10:34 PM,Found baggie with unknown substance inside,Report Taken
3011,Marijuana Contact,Muir Quad,4/22/2016,2016‐0539,4/22/2016,10:45 PM,Found marijuana,Impounded
3012,Drunk In Public,Café Vita,4/22/2016,1604220071,4/22/2016,11:10 PM,Female throwing up in restroom,Unable To Locate
3013,Information,Lot 603,4/22/2016,1604220072,4/22/2016,11:21 PM,Parking booted two vehicles for unpaid parking tickets,Information Only
3014,Suspicious Vehicle,North Mesa Apartments,4/22/2016,2016‐0541,4/22/2016,11:30 PM,Registered owner in possession of shaved key,Key Impounded
3015,Quiet Hours Contact,The Village West Building 6,4/22/2016,1604220077,4/22/2016,11:32 PM,,Will Cooperate
3016,Suspicious Vehicle,Campus Point Dr/Genesee Ave,4/29/2016,1604290010,4/29/2016,3:29 AM,,Checks OK
3017,Suspicious Vehicle,Lot 502,4/29/2016,1604290011,4/29/2016,3:39 AM,,Checks OK
3018,Illegal Parking,Hopkins Dr/Voigt Dr,4/29/2016,1604290012,4/29/2016,4:22 AM,,Cited
3019,Medical Aid,Lot 510,4/29/2016,1604290030,4/29/2016,8:03 AM,Report of female inside vehicle who called her co‐workers and stated she was having a medical emergency,Transported To Hospital
3020,Citizen Contact,Café Ventanas,4/29/2016,1604290035,4/29/2016,9:29 AM,Found ammunition inside Gilman Parking Structure,Information Only
3021,Citizen Contact,Unex C,4/29/2016,1604290038,4/29/2016,11:00 AM,Office received suspicious voicemail message,Information Only
3022,Non Injury Collision,Lot 014,4/29/2016,2016‐0573,4/28/2016,Unknown,UC vehicle backed into privately owned vehicle,Report Taken
3023,Vandalism To Vehicle,Expedition Wy,4/29/2016,2016‐0572,4/24/2016‐4/29/2016,8:00 PM‐12:23 PM,Unknown person(s) used unknown tool to victim's rear passenger window,Report Taken
3024,Information,Cognitive Sciences Building,4/29/2016,1604290043,4/29/2016,1:16 PM,"Reporting party was hit by skateboarder, causing injury to her foot, no medical aid needed",Information Only
3025,Security Alarm,Raza Resource Center,4/29/2016,1604290046,4/29/2016,1:38 PM,,False Alarm
3026,Suspicious Person,Stephen Birch Aquarium,4/29/2016,2016‐0575,4/29/2016,1:48 PM,"Report of adult male violating smoking policy and refusing to leave after being asked to by staff members, subject then began swimming in whale fountain",Stay Away Order Issued
3027,Noise Disturbance,North America Hall,4/29/2016,1604290048,4/29/2016,2:37 PM,Loud music,Will Cooperate
3028,Petty Theft,Main Gym,4/29/2016,2016‐0577,4/1/2016,6:00 PM‐10:00 PM,"Unknown suspect(s) stole victim's cell phone, loss $549.00",Report Taken
3029,Shoplifting,Bookstore,4/29/2016,2016‐0578,4/29/2016,4:04 PM,"Female suspect failed to pay for several jewelry and clothing items, loss $986.27","Closed By Citation, Adult"
3030,Disturbance ‐ Psych Subject,Student Health,4/29/2016,1604290051,4/29/2016,4:37 PM,Student meeting with CAPS and requesting voluntary committal to hospital,Service Provided
3031,Stolen Vehicle,Gilman Parking Structure,4/29/2016,1604290054,4/29/2016,5:42 PM,Owner found vehicle,Checks OK
3032,Alcohol Contact,The Village East Building 1,4/29/2016,1604290056,4/29/2016,5:58 PM,,Checks OK
3033,Security Alarm,Mandeville Art Gallery,4/29/2016,1604290058,4/29/2016,6:07 PM,,False Alarm
3034,Alcohol Contact,The Village West Building 2,4/29/2016,1604290059,4/29/2016,6:21 PM,,Checks OK
3035,Citizen Contact,The Village Place & Market,4/29/2016,1604290060,4/29/2016,6:43 PM,,Checks OK
3036,Attempted Stolen Vehicle,Hopkins Parking Structure,4/29/2016,2016‐0580,4/29/2016,6:44 PM,Reporting party returned to vehicle and noticed unknown suspect(s) attempted to steal it,Report Taken
3037,Public Intoxication,Lot 705,4/29/2016,2016‐0579,4/29/2016,6:46 PM,"Female contacted for smoking policy violation, determined to be intoxicated and was transported to detox for public intoxication and cited for minor consuming alcohol",Transported to Detox
3038,Citizen Contact,Genesee Ave,4/29/2016,1604290065,4/29/2016,7:39 PM,Contacting party houses,Information Only
3039,Alcohol Contact,The Village West Building 1,4/29/2016,1604290066,4/29/2016,7:48 PM,,Checks OK
3040,Hi & Run ‐ No Injuries,Lot 208,4/29/2016,1604290069,4/29/2016,8:15 PM,Report of possible hit and run,Unable To Locate
3041,Liquor Law Violation,Ralphs/Villa La Jolla Dr,4/29/2016,2016‐0581,4/29/2016,8:35 PM,Subject cited for liquor law violation during special detail with ABC agents,"Closed By Citation, Adult"
3042,Fire Alarm,Engineering Building Unit 1,4/29/2016,1604290072,4/29/2016,9:05 PM,,False Alarm
3043,Liquor Law Violation,Ralphs/Villa La Jolla Dr,4/29/2016,2016‐0582,4/29/2016,10:23 PM,Subject cited for liquor law violations during special detail with ABC agents,"Closed By Citation, Adult"
3044,Alcohol Contact,The Village West Building 7,4/29/2016,1604290081,4/29/2016,10:33 PM,,Checks OK
3045,Marijuana Contact,Marshall Res Halls,4/29/2016,1604290082,4/29/2016,10:37 PM,,Referred To Student Conduct
3046,Bicyclist Stop,Lot 207,4/29/2016,1604290083,4/29/2016,10:41 PM,,Verbal Warning Issued
3047,Suicide Attempt,Sixth College Apartments,4/29/2016,2016‐0583,4/29/2016,10:45 PM,Female student expressed wanting to kill her self to counselor,Transported To Hospital
3048,Illegal Parking,Mesa Day Care,4/29/2016,1604290087,4/29/2016,11:05 PM,,Service Provided
3049,Marijuana Contact,Marshall Res Halls,4/29/2016,1604290088,4/29/2016,11:12 PM,,Referred To Student Conduct
3050,Fire Alarm,Engineering Building Unit 1,4/29/2016,1604290089,4/29/2016,11:13 PM,,False Alarm
3051,Bicyclist Stop,Ratner Children's Eye Center,4/29/2016,1604290092,4/29/2016,11:32 PM,,Checks OK
3052,Marijuana Contact,Marshall Apartments East,4/29/2016,1604290093,4/29/2016,11:44 PM,,Referred To Student Conduct
3053,Alcohol Contact,Marshall Apartments East,4/29/2016,1604290095,4/29/2016,11:59 PM,,Referred To Student Conduct
3054,Quiet Hours Contact,Goldbarg Hall,4/8/2016,1604080002,4/8/2016,12:40 AM,,Written Warning Issued
3055,DUI,Hopkins Dr,4/8/2016,2016‐0464,4/8/2016,2:28 AM,,Closed By Adult Arrest
3056,Non Injury Collision,Gilman Parking Structure,4/8/2016,1604080008,4/8/2016,7:38 AM,Report of female driver that hit two parked vehicles,Service Provided
3057,Non Injury Collision,Lot 304,4/8/2016,1604080012,4/8/2016,7:51 AM,Involved parties exchanged information,Service Provided
3058,Death,Sixth College Apartments,4/8/2016,2016‐0466,4/8/2016,10:32 AM,,Report Taken
3059,Battery,Preuss School,4/8/2016,1604080027,4/7/2016,Unknown,Juvenile victim reporting battery by another student,Referred To Other Agency
3060,Citizen Contact,Kathmandu,4/8/2016,1604080028,4/8/2016,1:23 PM,Reporting party requesting assitance with bike lock,Service Provided
3061,Vin Verification,UCSD Police Department,4/8/2016,1604080031,4/8/2016,2:39 PM,,Service Provided
3062,Fire Alarm,RIMAC,4/8/2016,1604080033,4/8/2016,3:39 PM,,False Alarm
3063,Suspicious Person,Torrey Pines Center South,4/8/2016,1604080035,4/8/2016,4:30 PM,,Field Interview
3064,Illegal Parking,VA Hospital,4/8/2016,1604080039,4/8/2016,6:29 PM,,Cited
3065,Suspicious Vehicle,La Jolla Village Dr/Interstate 5,4/8/2016,1604080041,4/8/2016,6:52 PM,Vehicle at location for several hours,Information Only
3066,Drunk Driving,Regents Rd/Nobel Dr,4/8/2016,2016‐0473,4/8/2016,8:50 PM,"Upon evaluation driver found not to be driving under the influence of drug or alcohol, driver was issued citation for traffic violations",Report Taken
3067,Illegal Parking,Rita Atkinson Residences,4/8/2016,1604080048,4/8/2016,10:33 PM,,Cited
3068,Alcohol Contact,Tamarack Apartments,4/8/2016,1604080049,4/8/2016,10:48 PM,,Information Only
3069,Injury,Mandeville Center,4/8/2016,2016‐0467,4/8/2016,10:45 PM,"Adult male struck leg on desk inside auditorium aisle, causing a laceration to his shin",Transported To Hospital
3070,Citizen Contact,Harlan Hall,4/8/2016,1604080051,4/8/2016,11:19 PM,Female concerned about possible being stalked,Service Provided
3071,Citizen Contact,Revelle Plaza ‐ Basketball Courts,4/8/2016,1604080052,4/8/2016,11:26 PM,Smoking contact,Referred To Student Conduct
3072,Information,Jacobs Medical Center,4/24/2016,1604240001,4/24/2016,12:04 AM,"Fire department responding to fire alarm, will call if police assistance needed",Information Only
3073,Citizen Contact,The Village West Building 5,4/24/2016,1604240002,4/24/2016,12:04 AM,Smoking contact,Information Only
3074,Illegal Parking,Central Mesa Apartments,4/24/2016,1064240005,4/24/2016,12:21 AM,,Cited
3075,Public Intoxication,Earth hall North,4/24/2016,2016‐0546,4/24/23016,12:41 AM,Intoxicated female student found laying on ground near trash can's and vomiting,Transported To Detox
3076,Citizen Flagdown,Oceanview Terrace,4/24/2016,2016‐0547,4/24/2016,12:44 AM,Welfare check of suicidal subject,Transported To Hospital
3077,Citizen Contact,Lot 208,4/24/2016,1604240008,4/24/2016,12:45 AM,,Referred To Student Conduct
3078,Drunk In Public,Lot 304,4/24/2016,1604240010,4/24/2016,1:03 AM,Welfare check on possible intoxicated female inside parked vehicle,Checks OK
3079,Noise Disturbance,Africa Hall,4/24/2016,1604240011,4/24/2016,1:04 AM,Residents and guests being loud,Referred To Student Conduct
3080,Illegal Parking,Regents Rd,4/24/2016,1604240013,4/24/2016,1:17 AM,,Cited
3081,Gas/Water/Sewer Leak,Pacific Hall,4/24/2016,1064240015,4/24/2016,1:23 AM,Flood water detected,Referred To Other UCSD Department
3082,Quiet Hours Contact,Cuzco Hall,4/24/2016,1604240016,4/24/2016,1:31 AM,,Will Cooperate
3083,Quiet Hours Contact,Brennan Hall,4/24/2016,1604240018,4/24/2016,1:42 AM,,Will Cooperate
3084,Excessive Alcohol,Marshall Res Halls,4/24/2016,2016‐0548,4/24/2016,1:51 AM,Report of intoxicated adult male vomiting and unable to get up,Transported To Hospital
3085,Quiet Hours Contact,Black Hall,4/24/2016,1604240020,4/24/2016,2:05 AM,,Will Cooperate
3086,Suspicious Person,Warren Student Activity Center,4/24/2016,1604240021,4/24/2016,2:11 AM,,Checks OK
3087,Marijuana Contact,Muir Apartments,4/24/2016,1604240022,4/24/2016,2:15 AM,,Referred To Student Conduct
3088,Quiet Hours Contact,Goldberg Hall,4/24/2016,1604240023,4/24/2016,2:16 AM,,Will Cooperate
3089,Noise Disturbance,Sixth College Apartments,4/24/2016,1604240024,4/24/2016,2:35 AM,Group of males yelling,Will Cooperate
