index,review/appearance,review/aroma,review/overall,review/palate,review/taste
3249,3.9,3.9,3.9,3.9,3.9
48341,3.9,3.9,3.9,3.9,3.9
39607,3.9,3.9,3.9,3.9,3.9
23888,3.9,3.9,3.9,3.9,3.9
16012,3.9,3.9,3.9,3.9,3.9
36784,3.9,3.9,3.9,3.9,3.9
22790,3.9,3.9,3.9,3.9,3.9
3543,3.9,3.9,3.9,3.9,3.9
27384,3.9,3.9,3.9,3.9,3.9
17464,3.9,3.9,3.9,3.9,3.9
31086,3.9,3.9,3.9,3.9,3.9
43013,3.9,3.9,3.9,3.9,3.9
31247,3.9,3.9,3.9,3.9,3.9
38656,3.9,3.9,3.9,3.9,3.9
38915,3.9,3.9,3.9,3.9,3.9
41978,3.9,3.9,3.9,3.9,3.9
28463,3.9,3.9,3.9,3.9,3.9
24508,3.9,3.9,3.9,3.9,3.9
39510,3.9,3.9,3.9,3.9,3.9
943,3.9,3.9,3.9,3.9,3.9
20798,3.9,3.9,3.9,3.9,3.9
45233,3.9,3.9,3.9,3.9,3.9
27091,3.9,3.9,3.9,3.9,3.9
49089,3.9,3.9,3.9,3.9,3.9
6016,3.9,3.9,3.9,3.9,3.9
36312,3.9,3.9,3.9,3.9,3.9
3076,3.9,3.9,3.9,3.9,3.9
36130,3.9,3.9,3.9,3.9,3.9
9196,3.9,3.9,3.9,3.9,3.9
29793,3.9,3.9,3.9,3.9,3.9
27172,3.9,3.9,3.9,3.9,3.9
39771,3.9,3.9,3.9,3.9,3.9
5564,3.9,3.9,3.9,3.9,3.9
44331,3.9,3.9,3.9,3.9,3.9
9345,3.9,3.9,3.9,3.9,3.9
9095,3.9,3.9,3.9,3.9,3.9
28344,3.9,3.9,3.9,3.9,3.9
30455,3.9,3.9,3.9,3.9,3.9
44046,3.9,3.9,3.9,3.9,3.9
35825,3.9,3.9,3.9,3.9,3.9
22577,3.9,3.9,3.9,3.9,3.9
30587,3.9,3.9,3.9,3.9,3.9
41453,3.9,3.9,3.9,3.9,3.9
41802,3.9,3.9,3.9,3.9,3.9
37997,3.9,3.9,3.9,3.9,3.9
1307,3.9,3.9,3.9,3.9,3.9
41500,3.9,3.9,3.9,3.9,3.9
4066,3.9,3.9,3.9,3.9,3.9
45345,3.9,3.9,3.9,3.9,3.9
34373,3.9,3.9,3.9,3.9,3.9
34421,3.9,3.9,3.9,3.9,3.9
16002,3.9,3.9,3.9,3.9,3.9
10194,3.9,3.9,3.9,3.9,3.9
11069,3.9,3.9,3.9,3.9,3.9
32724,3.9,3.9,3.9,3.9,3.9
40656,3.9,3.9,3.9,3.9,3.9
27800,3.9,3.9,3.9,3.9,3.9
24040,3.9,3.9,3.9,3.9,3.9
43399,3.9,3.9,3.9,3.9,3.9
39600,3.9,3.9,3.9,3.9,3.9
44541,3.9,3.9,3.9,3.9,3.9
18270,3.9,3.9,3.9,3.9,3.9
3712,3.9,3.9,3.9,3.9,3.9
32097,3.9,3.9,3.9,3.9,3.9
44811,3.9,3.9,3.9,3.9,3.9
18269,3.9,3.9,3.9,3.9,3.9
31180,3.9,3.9,3.9,3.9,3.9
13715,3.9,3.9,3.9,3.9,3.9
13500,3.9,3.9,3.9,3.9,3.9
26439,3.9,3.9,3.9,3.9,3.9
12163,3.9,3.9,3.9,3.9,3.9
26788,3.9,3.9,3.9,3.9,3.9
27548,3.9,3.9,3.9,3.9,3.9
2673,3.9,3.9,3.9,3.9,3.9
41688,3.9,3.9,3.9,3.9,3.9
43163,3.9,3.9,3.9,3.9,3.9
41601,3.9,3.9,3.9,3.9,3.9
29289,3.9,3.9,3.9,3.9,3.9
17657,3.9,3.9,3.9,3.9,3.9
5710,3.9,3.9,3.9,3.9,3.9
10806,3.9,3.9,3.9,3.9,3.9
8830,3.9,3.9,3.9,3.9,3.9
12513,3.9,3.9,3.9,3.9,3.9
29965,3.9,3.9,3.9,3.9,3.9
474,3.9,3.9,3.9,3.9,3.9
42816,3.9,3.9,3.9,3.9,3.9
931,3.9,3.9,3.9,3.9,3.9
3198,3.9,3.9,3.9,3.9,3.9
8853,3.9,3.9,3.9,3.9,3.9
14421,3.9,3.9,3.9,3.9,3.9
17189,3.9,3.9,3.9,3.9,3.9
7730,3.9,3.9,3.9,3.9,3.9
42502,3.9,3.9,3.9,3.9,3.9
24567,3.9,3.9,3.9,3.9,3.9
30919,3.9,3.9,3.9,3.9,3.9
19952,3.9,3.9,3.9,3.9,3.9
28521,3.9,3.9,3.9,3.9,3.9
44292,3.9,3.9,3.9,3.9,3.9
42049,3.9,3.9,3.9,3.9,3.9
23043,3.9,3.9,3.9,3.9,3.9
16277,3.9,3.9,3.9,3.9,3.9
11962,3.9,3.9,3.9,3.9,3.9
5805,3.9,3.9,3.9,3.9,3.9
38520,3.9,3.9,3.9,3.9,3.9
31669,3.9,3.9,3.9,3.9,3.9
31089,3.9,3.9,3.9,3.9,3.9
19005,3.9,3.9,3.9,3.9,3.9
5719,3.9,3.9,3.9,3.9,3.9
31403,3.9,3.9,3.9,3.9,3.9
38058,3.9,3.9,3.9,3.9,3.9
36912,3.9,3.9,3.9,3.9,3.9
48301,3.9,3.9,3.9,3.9,3.9
28109,3.9,3.9,3.9,3.9,3.9
5341,3.9,3.9,3.9,3.9,3.9
17959,3.9,3.9,3.9,3.9,3.9
48564,3.9,3.9,3.9,3.9,3.9
40604,3.9,3.9,3.9,3.9,3.9
20076,3.9,3.9,3.9,3.9,3.9
25263,3.9,3.9,3.9,3.9,3.9
27211,3.9,3.9,3.9,3.9,3.9
43201,3.9,3.9,3.9,3.9,3.9
8194,3.9,3.9,3.9,3.9,3.9
18030,3.9,3.9,3.9,3.9,3.9
3071,3.9,3.9,3.9,3.9,3.9
22449,3.9,3.9,3.9,3.9,3.9
2779,3.9,3.9,3.9,3.9,3.9
27537,3.9,3.9,3.9,3.9,3.9
47762,3.9,3.9,3.9,3.9,3.9
42740,3.9,3.9,3.9,3.9,3.9
4146,3.9,3.9,3.9,3.9,3.9
39290,3.9,3.9,3.9,3.9,3.9
7811,3.9,3.9,3.9,3.9,3.9
37641,3.9,3.9,3.9,3.9,3.9
12957,3.9,3.9,3.9,3.9,3.9
6558,3.9,3.9,3.9,3.9,3.9
20972,3.9,3.9,3.9,3.9,3.9
6818,3.9,3.9,3.9,3.9,3.9
7623,3.9,3.9,3.9,3.9,3.9
28750,3.9,3.9,3.9,3.9,3.9
32393,3.9,3.9,3.9,3.9,3.9
37039,3.9,3.9,3.9,3.9,3.9
17625,3.9,3.9,3.9,3.9,3.9
22073,3.9,3.9,3.9,3.9,3.9
10544,3.9,3.9,3.9,3.9,3.9
46048,3.9,3.9,3.9,3.9,3.9
38820,3.9,3.9,3.9,3.9,3.9
22512,3.9,3.9,3.9,3.9,3.9
28948,3.9,3.9,3.9,3.9,3.9
4527,3.9,3.9,3.9,3.9,3.9
37482,3.9,3.9,3.9,3.9,3.9
32386,3.9,3.9,3.9,3.9,3.9
37238,3.9,3.9,3.9,3.9,3.9
44502,3.9,3.9,3.9,3.9,3.9
29862,3.9,3.9,3.9,3.9,3.9
11366,3.9,3.9,3.9,3.9,3.9
4439,3.9,3.9,3.9,3.9,3.9
26375,3.9,3.9,3.9,3.9,3.9
39634,3.9,3.9,3.9,3.9,3.9
34714,3.9,3.9,3.9,3.9,3.9
36029,3.9,3.9,3.9,3.9,3.9
311,3.9,3.9,3.9,3.9,3.9
31371,3.9,3.9,3.9,3.9,3.9
27166,3.9,3.9,3.9,3.9,3.9
22832,3.9,3.9,3.9,3.9,3.9
46870,3.9,3.9,3.9,3.9,3.9
11674,3.9,3.9,3.9,3.9,3.9
37732,3.9,3.9,3.9,3.9,3.9
18017,3.9,3.9,3.9,3.9,3.9
43250,3.9,3.9,3.9,3.9,3.9
25374,3.9,3.9,3.9,3.9,3.9
13674,3.9,3.9,3.9,3.9,3.9
34345,3.9,3.9,3.9,3.9,3.9
39965,3.9,3.9,3.9,3.9,3.9
23890,3.9,3.9,3.9,3.9,3.9
15682,3.9,3.9,3.9,3.9,3.9
28741,3.9,3.9,3.9,3.9,3.9
24452,3.9,3.9,3.9,3.9,3.9
45967,3.9,3.9,3.9,3.9,3.9
33491,3.9,3.9,3.9,3.9,3.9
15039,3.9,3.9,3.9,3.9,3.9
2100,3.9,3.9,3.9,3.9,3.9
13187,3.9,3.9,3.9,3.9,3.9
21948,3.9,3.9,3.9,3.9,3.9
43999,3.9,3.9,3.9,3.9,3.9
25931,3.9,3.9,3.9,3.9,3.9
32431,3.9,3.9,3.9,3.9,3.9
19882,3.9,3.9,3.9,3.9,3.9
45658,3.9,3.9,3.9,3.9,3.9
48985,3.9,3.9,3.9,3.9,3.9
49573,3.9,3.9,3.9,3.9,3.9
13858,3.9,3.9,3.9,3.9,3.9
3976,3.9,3.9,3.9,3.9,3.9
36313,3.9,3.9,3.9,3.9,3.9
18171,3.9,3.9,3.9,3.9,3.9
37559,3.9,3.9,3.9,3.9,3.9
19086,3.9,3.9,3.9,3.9,3.9
40177,3.9,3.9,3.9,3.9,3.9
28434,3.9,3.9,3.9,3.9,3.9
10649,3.9,3.9,3.9,3.9,3.9
14040,3.9,3.9,3.9,3.9,3.9
170,3.9,3.9,3.9,3.9,3.9
47511,3.9,3.9,3.9,3.9,3.9
28661,3.9,3.9,3.9,3.9,3.9
24149,3.9,3.9,3.9,3.9,3.9
2142,3.9,3.9,3.9,3.9,3.9
21124,3.9,3.9,3.9,3.9,3.9
33318,3.9,3.9,3.9,3.9,3.9
8794,3.9,3.9,3.9,3.9,3.9
26783,3.9,3.9,3.9,3.9,3.9
10373,3.9,3.9,3.9,3.9,3.9
19863,3.9,3.9,3.9,3.9,3.9
42965,3.9,3.9,3.9,3.9,3.9
42683,3.9,3.9,3.9,3.9,3.9
47147,3.9,3.9,3.9,3.9,3.9
27988,3.9,3.9,3.9,3.9,3.9
25960,3.9,3.9,3.9,3.9,3.9
35369,3.9,3.9,3.9,3.9,3.9
14700,3.9,3.9,3.9,3.9,3.9
40039,3.9,3.9,3.9,3.9,3.9
1690,3.9,3.9,3.9,3.9,3.9
11417,3.9,3.9,3.9,3.9,3.9
24649,3.9,3.9,3.9,3.9,3.9
10434,3.9,3.9,3.9,3.9,3.9
12025,3.9,3.9,3.9,3.9,3.9
41736,3.9,3.9,3.9,3.9,3.9
7300,3.9,3.9,3.9,3.9,3.9
31884,3.9,3.9,3.9,3.9,3.9
3620,3.9,3.9,3.9,3.9,3.9
44497,3.9,3.9,3.9,3.9,3.9
46092,3.9,3.9,3.9,3.9,3.9
1646,3.9,3.9,3.9,3.9,3.9
9560,3.9,3.9,3.9,3.9,3.9
26623,3.9,3.9,3.9,3.9,3.9
25077,3.9,3.9,3.9,3.9,3.9
14381,3.9,3.9,3.9,3.9,3.9
47287,3.9,3.9,3.9,3.9,3.9
48105,3.9,3.9,3.9,3.9,3.9
41739,3.9,3.9,3.9,3.9,3.9
26712,3.9,3.9,3.9,3.9,3.9
20786,3.9,3.9,3.9,3.9,3.9
40635,3.9,3.9,3.9,3.9,3.9
29305,3.9,3.9,3.9,3.9,3.9
26245,3.9,3.9,3.9,3.9,3.9
10271,3.9,3.9,3.9,3.9,3.9
24813,3.9,3.9,3.9,3.9,3.9
24557,3.9,3.9,3.9,3.9,3.9
30676,3.9,3.9,3.9,3.9,3.9
24908,3.9,3.9,3.9,3.9,3.9
42847,3.9,3.9,3.9,3.9,3.9
38808,3.9,3.9,3.9,3.9,3.9
12474,3.9,3.9,3.9,3.9,3.9
37858,3.9,3.9,3.9,3.9,3.9
44783,3.9,3.9,3.9,3.9,3.9
1710,3.9,3.9,3.9,3.9,3.9
28119,3.9,3.9,3.9,3.9,3.9
46786,3.9,3.9,3.9,3.9,3.9
7168,3.9,3.9,3.9,3.9,3.9
42389,3.9,3.9,3.9,3.9,3.9
6324,3.9,3.9,3.9,3.9,3.9
18864,3.9,3.9,3.9,3.9,3.9
5865,3.9,3.9,3.9,3.9,3.9
38029,3.9,3.9,3.9,3.9,3.9
33083,3.9,3.9,3.9,3.9,3.9
18934,3.9,3.9,3.9,3.9,3.9
23969,3.9,3.9,3.9,3.9,3.9
11908,3.9,3.9,3.9,3.9,3.9
49592,3.9,3.9,3.9,3.9,3.9
44531,3.9,3.9,3.9,3.9,3.9
14969,3.9,3.9,3.9,3.9,3.9
17561,3.9,3.9,3.9,3.9,3.9
28798,3.9,3.9,3.9,3.9,3.9
36486,3.9,3.9,3.9,3.9,3.9
4258,3.9,3.9,3.9,3.9,3.9
13153,3.9,3.9,3.9,3.9,3.9
12393,3.9,3.9,3.9,3.9,3.9
9082,3.9,3.9,3.9,3.9,3.9
35629,3.9,3.9,3.9,3.9,3.9
9357,3.9,3.9,3.9,3.9,3.9
35937,3.9,3.9,3.9,3.9,3.9
41140,3.9,3.9,3.9,3.9,3.9
18283,3.9,3.9,3.9,3.9,3.9
23139,3.9,3.9,3.9,3.9,3.9
24717,3.9,3.9,3.9,3.9,3.9
14708,3.9,3.9,3.9,3.9,3.9
49593,3.9,3.9,3.9,3.9,3.9
5723,3.9,3.9,3.9,3.9,3.9
2233,3.9,3.9,3.9,3.9,3.9
22575,3.9,3.9,3.9,3.9,3.9
48233,3.9,3.9,3.9,3.9,3.9
18024,3.9,3.9,3.9,3.9,3.9
9917,3.9,3.9,3.9,3.9,3.9
39489,3.9,3.9,3.9,3.9,3.9
21220,3.9,3.9,3.9,3.9,3.9
42045,3.9,3.9,3.9,3.9,3.9
23981,3.9,3.9,3.9,3.9,3.9
6852,3.9,3.9,3.9,3.9,3.9
13565,3.9,3.9,3.9,3.9,3.9
21390,3.9,3.9,3.9,3.9,3.9
12829,3.9,3.9,3.9,3.9,3.9
10043,3.9,3.9,3.9,3.9,3.9
22150,3.9,3.9,3.9,3.9,3.9
34140,3.9,3.9,3.9,3.9,3.9
2980,3.9,3.9,3.9,3.9,3.9
8496,3.9,3.9,3.9,3.9,3.9
5542,3.9,3.9,3.9,3.9,3.9
49888,3.9,3.9,3.9,3.9,3.9
23733,3.9,3.9,3.9,3.9,3.9
26144,3.9,3.9,3.9,3.9,3.9
9889,3.9,3.9,3.9,3.9,3.9
656,3.9,3.9,3.9,3.9,3.9
26542,3.9,3.9,3.9,3.9,3.9
48751,3.9,3.9,3.9,3.9,3.9
45727,3.9,3.9,3.9,3.9,3.9
2347,3.9,3.9,3.9,3.9,3.9
43385,3.9,3.9,3.9,3.9,3.9
16819,3.9,3.9,3.9,3.9,3.9
2769,3.9,3.9,3.9,3.9,3.9
44077,3.9,3.9,3.9,3.9,3.9
49602,3.9,3.9,3.9,3.9,3.9
1123,3.9,3.9,3.9,3.9,3.9
25946,3.9,3.9,3.9,3.9,3.9
33278,3.9,3.9,3.9,3.9,3.9
32412,3.9,3.9,3.9,3.9,3.9
22929,3.9,3.9,3.9,3.9,3.9
21928,3.9,3.9,3.9,3.9,3.9
40268,3.9,3.9,3.9,3.9,3.9
2763,3.9,3.9,3.9,3.9,3.9
17553,3.9,3.9,3.9,3.9,3.9
49848,3.9,3.9,3.9,3.9,3.9
34720,3.9,3.9,3.9,3.9,3.9
31555,3.9,3.9,3.9,3.9,3.9
2438,3.9,3.9,3.9,3.9,3.9
6960,3.9,3.9,3.9,3.9,3.9
47444,3.9,3.9,3.9,3.9,3.9
12120,3.9,3.9,3.9,3.9,3.9
2977,3.9,3.9,3.9,3.9,3.9
21080,3.9,3.9,3.9,3.9,3.9
7584,3.9,3.9,3.9,3.9,3.9
42441,3.9,3.9,3.9,3.9,3.9
34261,3.9,3.9,3.9,3.9,3.9
5423,3.9,3.9,3.9,3.9,3.9
2585,3.9,3.9,3.9,3.9,3.9
35130,3.9,3.9,3.9,3.9,3.9
36464,3.9,3.9,3.9,3.9,3.9
49199,3.9,3.9,3.9,3.9,3.9
35916,3.9,3.9,3.9,3.9,3.9
13750,3.9,3.9,3.9,3.9,3.9
6692,3.9,3.9,3.9,3.9,3.9
19115,3.9,3.9,3.9,3.9,3.9
5940,3.9,3.9,3.9,3.9,3.9
31927,3.9,3.9,3.9,3.9,3.9
31160,3.9,3.9,3.9,3.9,3.9
11368,3.9,3.9,3.9,3.9,3.9
2905,3.9,3.9,3.9,3.9,3.9
44281,3.9,3.9,3.9,3.9,3.9
43162,3.9,3.9,3.9,3.9,3.9
26951,3.9,3.9,3.9,3.9,3.9
6161,3.9,3.9,3.9,3.9,3.9
41889,3.9,3.9,3.9,3.9,3.9
28690,3.9,3.9,3.9,3.9,3.9
24101,3.9,3.9,3.9,3.9,3.9
19043,3.9,3.9,3.9,3.9,3.9
20953,3.9,3.9,3.9,3.9,3.9
40685,3.9,3.9,3.9,3.9,3.9
9969,3.9,3.9,3.9,3.9,3.9
33260,3.9,3.9,3.9,3.9,3.9
45488,3.9,3.9,3.9,3.9,3.9
32657,3.9,3.9,3.9,3.9,3.9
26568,3.9,3.9,3.9,3.9,3.9
28620,3.9,3.9,3.9,3.9,3.9
17542,3.9,3.9,3.9,3.9,3.9
33711,3.9,3.9,3.9,3.9,3.9
30546,3.9,3.9,3.9,3.9,3.9
818,3.9,3.9,3.9,3.9,3.9
19134,3.9,3.9,3.9,3.9,3.9
4473,3.9,3.9,3.9,3.9,3.9
742,3.9,3.9,3.9,3.9,3.9
32028,3.9,3.9,3.9,3.9,3.9
18548,3.9,3.9,3.9,3.9,3.9
19586,3.9,3.9,3.9,3.9,3.9
19008,3.9,3.9,3.9,3.9,3.9
14244,3.9,3.9,3.9,3.9,3.9
43755,3.9,3.9,3.9,3.9,3.9
39065,3.9,3.9,3.9,3.9,3.9
9026,3.9,3.9,3.9,3.9,3.9
37340,3.9,3.9,3.9,3.9,3.9
21916,3.9,3.9,3.9,3.9,3.9
31054,3.9,3.9,3.9,3.9,3.9
6819,3.9,3.9,3.9,3.9,3.9
46855,3.9,3.9,3.9,3.9,3.9
12638,3.9,3.9,3.9,3.9,3.9
45087,3.9,3.9,3.9,3.9,3.9
31578,3.9,3.9,3.9,3.9,3.9
30266,3.9,3.9,3.9,3.9,3.9
5863,3.9,3.9,3.9,3.9,3.9
20659,3.9,3.9,3.9,3.9,3.9
49272,3.9,3.9,3.9,3.9,3.9
17946,3.9,3.9,3.9,3.9,3.9
43181,3.9,3.9,3.9,3.9,3.9
18525,3.9,3.9,3.9,3.9,3.9
15508,3.9,3.9,3.9,3.9,3.9
27240,3.9,3.9,3.9,3.9,3.9
1117,3.9,3.9,3.9,3.9,3.9
10822,3.9,3.9,3.9,3.9,3.9
45896,3.9,3.9,3.9,3.9,3.9
23026,3.9,3.9,3.9,3.9,3.9
30393,3.9,3.9,3.9,3.9,3.9
17502,3.9,3.9,3.9,3.9,3.9
19588,3.9,3.9,3.9,3.9,3.9
11027,3.9,3.9,3.9,3.9,3.9
29265,3.9,3.9,3.9,3.9,3.9
3559,3.9,3.9,3.9,3.9,3.9
20806,3.9,3.9,3.9,3.9,3.9
20768,3.9,3.9,3.9,3.9,3.9
1920,3.9,3.9,3.9,3.9,3.9
49135,3.9,3.9,3.9,3.9,3.9
16301,3.9,3.9,3.9,3.9,3.9
33425,3.9,3.9,3.9,3.9,3.9
30309,3.9,3.9,3.9,3.9,3.9
36607,3.9,3.9,3.9,3.9,3.9
16162,3.9,3.9,3.9,3.9,3.9
45254,3.9,3.9,3.9,3.9,3.9
4424,3.9,3.9,3.9,3.9,3.9
46292,3.9,3.9,3.9,3.9,3.9
9111,3.9,3.9,3.9,3.9,3.9
4385,3.9,3.9,3.9,3.9,3.9
48148,3.9,3.9,3.9,3.9,3.9
4859,3.9,3.9,3.9,3.9,3.9
18996,3.9,3.9,3.9,3.9,3.9
14828,3.9,3.9,3.9,3.9,3.9
1314,3.9,3.9,3.9,3.9,3.9
34996,3.9,3.9,3.9,3.9,3.9
6421,3.9,3.9,3.9,3.9,3.9
11378,3.9,3.9,3.9,3.9,3.9
34691,3.9,3.9,3.9,3.9,3.9
13173,3.9,3.9,3.9,3.9,3.9
22763,3.9,3.9,3.9,3.9,3.9
49588,3.9,3.9,3.9,3.9,3.9
4003,3.9,3.9,3.9,3.9,3.9
39307,3.9,3.9,3.9,3.9,3.9
25630,3.9,3.9,3.9,3.9,3.9
37049,3.9,3.9,3.9,3.9,3.9
25265,3.9,3.9,3.9,3.9,3.9
11191,3.9,3.9,3.9,3.9,3.9
30860,3.9,3.9,3.9,3.9,3.9
39970,3.9,3.9,3.9,3.9,3.9
15224,3.9,3.9,3.9,3.9,3.9
29934,3.9,3.9,3.9,3.9,3.9
17344,3.9,3.9,3.9,3.9,3.9
27296,3.9,3.9,3.9,3.9,3.9
35533,3.9,3.9,3.9,3.9,3.9
26854,3.9,3.9,3.9,3.9,3.9
4005,3.9,3.9,3.9,3.9,3.9
48415,3.9,3.9,3.9,3.9,3.9
35510,3.9,3.9,3.9,3.9,3.9
19904,3.9,3.9,3.9,3.9,3.9
13585,3.9,3.9,3.9,3.9,3.9
12349,3.9,3.9,3.9,3.9,3.9
27593,3.9,3.9,3.9,3.9,3.9
41122,3.9,3.9,3.9,3.9,3.9
20108,3.9,3.9,3.9,3.9,3.9
25269,3.9,3.9,3.9,3.9,3.9
25780,3.9,3.9,3.9,3.9,3.9
21513,3.9,3.9,3.9,3.9,3.9
34750,3.9,3.9,3.9,3.9,3.9
2527,3.9,3.9,3.9,3.9,3.9
11363,3.9,3.9,3.9,3.9,3.9
2135,3.9,3.9,3.9,3.9,3.9
368,3.9,3.9,3.9,3.9,3.9
43979,3.9,3.9,3.9,3.9,3.9
20698,3.9,3.9,3.9,3.9,3.9
35347,3.9,3.9,3.9,3.9,3.9
5431,3.9,3.9,3.9,3.9,3.9
7546,3.9,3.9,3.9,3.9,3.9
12039,3.9,3.9,3.9,3.9,3.9
12469,3.9,3.9,3.9,3.9,3.9
12944,3.9,3.9,3.9,3.9,3.9
38617,3.9,3.9,3.9,3.9,3.9
49301,3.9,3.9,3.9,3.9,3.9
35325,3.9,3.9,3.9,3.9,3.9
22597,3.9,3.9,3.9,3.9,3.9
33843,3.9,3.9,3.9,3.9,3.9
39396,3.9,3.9,3.9,3.9,3.9
46047,3.9,3.9,3.9,3.9,3.9
33305,3.9,3.9,3.9,3.9,3.9
34498,3.9,3.9,3.9,3.9,3.9
5809,3.9,3.9,3.9,3.9,3.9
33232,3.9,3.9,3.9,3.9,3.9
49257,3.9,3.9,3.9,3.9,3.9
22495,3.9,3.9,3.9,3.9,3.9
20986,3.9,3.9,3.9,3.9,3.9
25460,3.9,3.9,3.9,3.9,3.9
12135,3.9,3.9,3.9,3.9,3.9
47380,3.9,3.9,3.9,3.9,3.9
45020,3.9,3.9,3.9,3.9,3.9
28550,3.9,3.9,3.9,3.9,3.9
14648,3.9,3.9,3.9,3.9,3.9
40802,3.9,3.9,3.9,3.9,3.9
7053,3.9,3.9,3.9,3.9,3.9
14819,3.9,3.9,3.9,3.9,3.9
10467,3.9,3.9,3.9,3.9,3.9
2059,3.9,3.9,3.9,3.9,3.9
29379,3.9,3.9,3.9,3.9,3.9
12569,3.9,3.9,3.9,3.9,3.9
17466,3.9,3.9,3.9,3.9,3.9
47653,3.9,3.9,3.9,3.9,3.9
9288,3.9,3.9,3.9,3.9,3.9
39869,3.9,3.9,3.9,3.9,3.9
48102,3.9,3.9,3.9,3.9,3.9
41529,3.9,3.9,3.9,3.9,3.9
49702,3.9,3.9,3.9,3.9,3.9
38985,3.9,3.9,3.9,3.9,3.9
38249,3.9,3.9,3.9,3.9,3.9
31064,3.9,3.9,3.9,3.9,3.9
10573,3.9,3.9,3.9,3.9,3.9
1759,3.9,3.9,3.9,3.9,3.9
28943,3.9,3.9,3.9,3.9,3.9
1833,3.9,3.9,3.9,3.9,3.9
48539,3.9,3.9,3.9,3.9,3.9
17629,3.9,3.9,3.9,3.9,3.9
16018,3.9,3.9,3.9,3.9,3.9
40090,3.9,3.9,3.9,3.9,3.9
29910,3.9,3.9,3.9,3.9,3.9
4944,3.9,3.9,3.9,3.9,3.9
26228,3.9,3.9,3.9,3.9,3.9
42088,3.9,3.9,3.9,3.9,3.9
27535,3.9,3.9,3.9,3.9,3.9
8970,3.9,3.9,3.9,3.9,3.9
43405,3.9,3.9,3.9,3.9,3.9
42608,3.9,3.9,3.9,3.9,3.9
8276,3.9,3.9,3.9,3.9,3.9
33945,3.9,3.9,3.9,3.9,3.9
38663,3.9,3.9,3.9,3.9,3.9
34767,3.9,3.9,3.9,3.9,3.9
16509,3.9,3.9,3.9,3.9,3.9
35124,3.9,3.9,3.9,3.9,3.9
24662,3.9,3.9,3.9,3.9,3.9
27112,3.9,3.9,3.9,3.9,3.9
8215,3.9,3.9,3.9,3.9,3.9
45108,3.9,3.9,3.9,3.9,3.9
27739,3.9,3.9,3.9,3.9,3.9
24787,3.9,3.9,3.9,3.9,3.9
22677,3.9,3.9,3.9,3.9,3.9
31784,3.9,3.9,3.9,3.9,3.9
19931,3.9,3.9,3.9,3.9,3.9
1537,3.9,3.9,3.9,3.9,3.9
46458,3.9,3.9,3.9,3.9,3.9
22731,3.9,3.9,3.9,3.9,3.9
24698,3.9,3.9,3.9,3.9,3.9
4680,3.9,3.9,3.9,3.9,3.9
49095,3.9,3.9,3.9,3.9,3.9
34315,3.9,3.9,3.9,3.9,3.9
11154,3.9,3.9,3.9,3.9,3.9
17515,3.9,3.9,3.9,3.9,3.9
42385,3.9,3.9,3.9,3.9,3.9
19000,3.9,3.9,3.9,3.9,3.9
5256,3.9,3.9,3.9,3.9,3.9
37417,3.9,3.9,3.9,3.9,3.9
49569,3.9,3.9,3.9,3.9,3.9
3276,3.9,3.9,3.9,3.9,3.9
32229,3.9,3.9,3.9,3.9,3.9
28501,3.9,3.9,3.9,3.9,3.9
9962,3.9,3.9,3.9,3.9,3.9
3177,3.9,3.9,3.9,3.9,3.9
592,3.9,3.9,3.9,3.9,3.9
29044,3.9,3.9,3.9,3.9,3.9
12508,3.9,3.9,3.9,3.9,3.9
23939,3.9,3.9,3.9,3.9,3.9
14686,3.9,3.9,3.9,3.9,3.9
30499,3.9,3.9,3.9,3.9,3.9
46390,3.9,3.9,3.9,3.9,3.9
45860,3.9,3.9,3.9,3.9,3.9
7199,3.9,3.9,3.9,3.9,3.9
29958,3.9,3.9,3.9,3.9,3.9
38399,3.9,3.9,3.9,3.9,3.9
14312,3.9,3.9,3.9,3.9,3.9
13282,3.9,3.9,3.9,3.9,3.9
12394,3.9,3.9,3.9,3.9,3.9
39920,3.9,3.9,3.9,3.9,3.9
1383,3.9,3.9,3.9,3.9,3.9
27153,3.9,3.9,3.9,3.9,3.9
29250,3.9,3.9,3.9,3.9,3.9
38544,3.9,3.9,3.9,3.9,3.9
33029,3.9,3.9,3.9,3.9,3.9
46404,3.9,3.9,3.9,3.9,3.9
37961,3.9,3.9,3.9,3.9,3.9
6109,3.9,3.9,3.9,3.9,3.9
49316,3.9,3.9,3.9,3.9,3.9
28674,3.9,3.9,3.9,3.9,3.9
38322,3.9,3.9,3.9,3.9,3.9
47282,3.9,3.9,3.9,3.9,3.9
36914,3.9,3.9,3.9,3.9,3.9
35346,3.9,3.9,3.9,3.9,3.9
13622,3.9,3.9,3.9,3.9,3.9
43575,3.9,3.9,3.9,3.9,3.9
35421,3.9,3.9,3.9,3.9,3.9
34868,3.9,3.9,3.9,3.9,3.9
41125,3.9,3.9,3.9,3.9,3.9
35112,3.9,3.9,3.9,3.9,3.9
36653,3.9,3.9,3.9,3.9,3.9
16843,3.9,3.9,3.9,3.9,3.9
37446,3.9,3.9,3.9,3.9,3.9
46837,3.9,3.9,3.9,3.9,3.9
5266,3.9,3.9,3.9,3.9,3.9
11375,3.9,3.9,3.9,3.9,3.9
16898,3.9,3.9,3.9,3.9,3.9
3229,3.9,3.9,3.9,3.9,3.9
